filename,n_rows,n_cols,file_path
304090560.dcm,3062,2394,../train_images/27366/304090560.dcm
861980452.dcm,3062,2394,../train_images/27366/861980452.dcm
1760230624.dcm,5355,4915,../train_images/27368/1760230624.dcm
191044739.dcm,5355,4915,../train_images/27368/191044739.dcm
211981096.dcm,5355,4915,../train_images/27368/211981096.dcm
78446982.dcm,5355,4915,../train_images/27368/78446982.dcm
1672696958.dcm,4096,3328,../train_images/27371/1672696958.dcm
1762126191.dcm,4096,3328,../train_images/27371/1762126191.dcm
1956741949.dcm,4096,3328,../train_images/27371/1956741949.dcm
407288580.dcm,4096,3328,../train_images/27371/407288580.dcm
1063402288.dcm,5355,4915,../train_images/27372/1063402288.dcm
1358250314.dcm,5355,4915,../train_images/27372/1358250314.dcm
279419954.dcm,5355,4915,../train_images/27372/279419954.dcm
979377897.dcm,5355,4915,../train_images/27372/979377897.dcm
1948684198.dcm,4096,3328,../train_images/27376/1948684198.dcm
2099572487.dcm,4096,3328,../train_images/27376/2099572487.dcm
310029777.dcm,4096,3328,../train_images/27376/310029777.dcm
878451833.dcm,4096,3328,../train_images/27376/878451833.dcm
1728177872.dcm,3062,2394,../train_images/27379/1728177872.dcm
1907337677.dcm,3062,2394,../train_images/27379/1907337677.dcm
340799722.dcm,3062,2394,../train_images/27379/340799722.dcm
354088534.dcm,3062,2394,../train_images/27379/354088534.dcm
409704040.dcm,3062,2394,../train_images/27379/409704040.dcm
1154819623.dcm,4096,3328,../train_images/2738/1154819623.dcm
1441486221.dcm,4096,3328,../train_images/2738/1441486221.dcm
1581308545.dcm,4096,3328,../train_images/2738/1581308545.dcm
185832595.dcm,4096,3328,../train_images/2738/185832595.dcm
344392941.dcm,4096,3328,../train_images/2738/344392941.dcm
840366964.dcm,4096,3328,../train_images/2738/840366964.dcm
1110652091.dcm,4096,3328,../train_images/27380/1110652091.dcm
1795856359.dcm,4096,3328,../train_images/27380/1795856359.dcm
2009980052.dcm,4096,3328,../train_images/27380/2009980052.dcm
675799646.dcm,4096,3328,../train_images/27380/675799646.dcm
1246826758.dcm,3328,2560,../train_images/27381/1246826758.dcm
1253355490.dcm,3328,2560,../train_images/27381/1253355490.dcm
1410976970.dcm,3328,2560,../train_images/27381/1410976970.dcm
1428643243.dcm,3328,2560,../train_images/27381/1428643243.dcm
679978449.dcm,3328,2560,../train_images/27381/679978449.dcm
160706400.dcm,4096,3328,../train_images/27386/160706400.dcm
163952238.dcm,4096,3328,../train_images/27386/163952238.dcm
165398919.dcm,4096,3328,../train_images/27386/165398919.dcm
464134858.dcm,4096,3328,../train_images/27386/464134858.dcm
1061672375.dcm,2294,1914,../train_images/27388/1061672375.dcm
1359638449.dcm,2294,1914,../train_images/27388/1359638449.dcm
1627140172.dcm,2294,1914,../train_images/27388/1627140172.dcm
1715366306.dcm,2294,1914,../train_images/27388/1715366306.dcm
2020424489.dcm,2294,1914,../train_images/27388/2020424489.dcm
379779574.dcm,2294,1914,../train_images/27388/379779574.dcm
830214263.dcm,2294,1914,../train_images/27388/830214263.dcm
1036387733.dcm,4096,3328,../train_images/27394/1036387733.dcm
1315007908.dcm,4096,3328,../train_images/27394/1315007908.dcm
1451735035.dcm,4096,3328,../train_images/27394/1451735035.dcm
1668884653.dcm,4096,3328,../train_images/27394/1668884653.dcm
2045776633.dcm,4096,3328,../train_images/27394/2045776633.dcm
237429591.dcm,4096,3328,../train_images/27394/237429591.dcm
317765026.dcm,4096,3328,../train_images/27394/317765026.dcm
603420703.dcm,4096,3328,../train_images/27394/603420703.dcm
912745439.dcm,4096,3328,../train_images/27394/912745439.dcm
1084555092.dcm,3328,2560,../train_images/27397/1084555092.dcm
1165380538.dcm,3328,2560,../train_images/27397/1165380538.dcm
1554766666.dcm,3328,2560,../train_images/27397/1554766666.dcm
1905840641.dcm,3328,2560,../train_images/27397/1905840641.dcm
2028758891.dcm,3328,2560,../train_images/27397/2028758891.dcm
122147820.dcm,4096,3328,../train_images/27398/122147820.dcm
1348587667.dcm,4096,3328,../train_images/27398/1348587667.dcm
1375249032.dcm,4096,3328,../train_images/27398/1375249032.dcm
2106791330.dcm,3328,2560,../train_images/27398/2106791330.dcm
851915015.dcm,4096,3328,../train_images/27398/851915015.dcm
1044150848.dcm,2776,2082,../train_images/27399/1044150848.dcm
1620825790.dcm,2776,2082,../train_images/27399/1620825790.dcm
332410369.dcm,2776,2082,../train_images/27399/332410369.dcm
370737592.dcm,2776,2082,../train_images/27399/370737592.dcm
1036826199.dcm,4096,3328,../train_images/2741/1036826199.dcm
1093267104.dcm,4096,3328,../train_images/2741/1093267104.dcm
1976151862.dcm,4096,3328,../train_images/2741/1976151862.dcm
312034428.dcm,4096,3328,../train_images/2741/312034428.dcm
1655452533.dcm,2776,2082,../train_images/27416/1655452533.dcm
458952378.dcm,2776,2082,../train_images/27416/458952378.dcm
681177946.dcm,2776,2082,../train_images/27416/681177946.dcm
971310370.dcm,2776,2082,../train_images/27416/971310370.dcm
1608889310.dcm,5355,4915,../train_images/27421/1608889310.dcm
1692382325.dcm,5355,4915,../train_images/27421/1692382325.dcm
540084076.dcm,5355,4915,../train_images/27421/540084076.dcm
550497401.dcm,5355,4915,../train_images/27421/550497401.dcm
1342129845.dcm,3328,2560,../train_images/27427/1342129845.dcm
1807509198.dcm,3328,2560,../train_images/27427/1807509198.dcm
2076955800.dcm,3328,2560,../train_images/27427/2076955800.dcm
231651176.dcm,3328,2560,../train_images/27427/231651176.dcm
798075637.dcm,3328,2560,../train_images/27427/798075637.dcm
839296540.dcm,3328,2560,../train_images/27427/839296540.dcm
1460677722.dcm,2776,2082,../train_images/27429/1460677722.dcm
1515967431.dcm,2776,2082,../train_images/27429/1515967431.dcm
278619035.dcm,2776,2082,../train_images/27429/278619035.dcm
586267295.dcm,2776,2082,../train_images/27429/586267295.dcm
1082774766.dcm,5355,4915,../train_images/27430/1082774766.dcm
1963343436.dcm,5355,4915,../train_images/27430/1963343436.dcm
738746305.dcm,5355,4915,../train_images/27430/738746305.dcm
950994950.dcm,5355,4915,../train_images/27430/950994950.dcm
2046077279.dcm,5355,4915,../train_images/27439/2046077279.dcm
501019982.dcm,5355,4915,../train_images/27439/501019982.dcm
887812880.dcm,5355,4915,../train_images/27439/887812880.dcm
959888723.dcm,5355,4915,../train_images/27439/959888723.dcm
13186412.dcm,2776,2082,../train_images/2744/13186412.dcm
1517553594.dcm,2776,2082,../train_images/2744/1517553594.dcm
1562180756.dcm,2776,2082,../train_images/2744/1562180756.dcm
1618797400.dcm,2776,2082,../train_images/2744/1618797400.dcm
1155485287.dcm,5355,4915,../train_images/27446/1155485287.dcm
1284095977.dcm,5355,4915,../train_images/27446/1284095977.dcm
651866264.dcm,5355,4915,../train_images/27446/651866264.dcm
751870695.dcm,5355,4915,../train_images/27446/751870695.dcm
164917898.dcm,4096,3328,../train_images/27447/164917898.dcm
2024145364.dcm,4096,3328,../train_images/27447/2024145364.dcm
2132544067.dcm,4096,3328,../train_images/27447/2132544067.dcm
263901674.dcm,4096,3328,../train_images/27447/263901674.dcm
1049069345.dcm,2776,2082,../train_images/27451/1049069345.dcm
1355918802.dcm,2776,2082,../train_images/27451/1355918802.dcm
1367497373.dcm,2776,2082,../train_images/27451/1367497373.dcm
1414348873.dcm,2776,2082,../train_images/27451/1414348873.dcm
329702018.dcm,2776,2082,../train_images/27451/329702018.dcm
570537898.dcm,2776,2082,../train_images/27451/570537898.dcm
1109250922.dcm,3328,2560,../train_images/27465/1109250922.dcm
295088085.dcm,3328,2560,../train_images/27465/295088085.dcm
379899235.dcm,3328,2560,../train_images/27465/379899235.dcm
918357888.dcm,3328,2560,../train_images/27465/918357888.dcm
918407048.dcm,3328,2560,../train_images/27465/918407048.dcm
1546586536.dcm,5355,4915,../train_images/27466/1546586536.dcm
1671454361.dcm,5355,4915,../train_images/27466/1671454361.dcm
189933878.dcm,5355,4915,../train_images/27466/189933878.dcm
606387022.dcm,5355,4915,../train_images/27466/606387022.dcm
1391975097.dcm,5355,4915,../train_images/27467/1391975097.dcm
1485907234.dcm,5355,4915,../train_images/27467/1485907234.dcm
1647198388.dcm,5355,4915,../train_images/27467/1647198388.dcm
231974457.dcm,5355,4915,../train_images/27467/231974457.dcm
1433410612.dcm,3328,2560,../train_images/27473/1433410612.dcm
1501967742.dcm,3328,2560,../train_images/27473/1501967742.dcm
1630718481.dcm,3328,2560,../train_images/27473/1630718481.dcm
1976229482.dcm,3328,2560,../train_images/27473/1976229482.dcm
669679792.dcm,3328,2560,../train_images/27473/669679792.dcm
873575526.dcm,3328,2560,../train_images/27473/873575526.dcm
1128619275.dcm,4096,3328,../train_images/27479/1128619275.dcm
11867989.dcm,4096,3328,../train_images/27479/11867989.dcm
1568195627.dcm,4096,3328,../train_images/27479/1568195627.dcm
423116739.dcm,4096,3328,../train_images/27479/423116739.dcm
1430041391.dcm,2776,2082,../train_images/27481/1430041391.dcm
2129940257.dcm,2776,2082,../train_images/27481/2129940257.dcm
31771695.dcm,2776,2082,../train_images/27481/31771695.dcm
923494191.dcm,2776,2082,../train_images/27481/923494191.dcm
1505361797.dcm,4096,3328,../train_images/27484/1505361797.dcm
1785097918.dcm,4096,3328,../train_images/27484/1785097918.dcm
582867608.dcm,4096,3328,../train_images/27484/582867608.dcm
916433538.dcm,4096,3328,../train_images/27484/916433538.dcm
1042301606.dcm,2776,2082,../train_images/27496/1042301606.dcm
1805930677.dcm,2776,2082,../train_images/27496/1805930677.dcm
876828238.dcm,2776,2082,../train_images/27496/876828238.dcm
918956669.dcm,2776,2082,../train_images/27496/918956669.dcm
1667153766.dcm,3062,2394,../train_images/27502/1667153766.dcm
1839051334.dcm,3062,2394,../train_images/27502/1839051334.dcm
2012131100.dcm,3062,2394,../train_images/27502/2012131100.dcm
382590654.dcm,3062,2394,../train_images/27502/382590654.dcm
1452850209.dcm,5355,4915,../train_images/27503/1452850209.dcm
1466562066.dcm,5355,4915,../train_images/27503/1466562066.dcm
1579139635.dcm,5355,4915,../train_images/27503/1579139635.dcm
770395991.dcm,5355,4915,../train_images/27503/770395991.dcm
1199439161.dcm,4096,3328,../train_images/27506/1199439161.dcm
43983435.dcm,4096,3328,../train_images/27506/43983435.dcm
443417836.dcm,4096,3328,../train_images/27506/443417836.dcm
554166500.dcm,4096,3328,../train_images/27506/554166500.dcm
1603478848.dcm,4096,3328,../train_images/27507/1603478848.dcm
1641825899.dcm,4096,3328,../train_images/27507/1641825899.dcm
518465176.dcm,4096,3328,../train_images/27507/518465176.dcm
620245866.dcm,4096,3328,../train_images/27507/620245866.dcm
1209593388.dcm,4096,3328,../train_images/27512/1209593388.dcm
1406909899.dcm,4096,3328,../train_images/27512/1406909899.dcm
239142744.dcm,4096,3328,../train_images/27512/239142744.dcm
252632632.dcm,4096,3328,../train_images/27512/252632632.dcm
1554827897.dcm,4096,3328,../train_images/27514/1554827897.dcm
157754083.dcm,4096,3328,../train_images/27514/157754083.dcm
2027953447.dcm,4096,3328,../train_images/27514/2027953447.dcm
331634289.dcm,4096,3328,../train_images/27514/331634289.dcm
345558226.dcm,5355,4915,../train_images/27518/345558226.dcm
345820118.dcm,5355,4915,../train_images/27518/345820118.dcm
640446283.dcm,5355,4915,../train_images/27518/640446283.dcm
807758090.dcm,5355,4915,../train_images/27518/807758090.dcm
1253455970.dcm,4096,3328,../train_images/27526/1253455970.dcm
1450369342.dcm,4096,3328,../train_images/27526/1450369342.dcm
2031232279.dcm,4096,3328,../train_images/27526/2031232279.dcm
567345877.dcm,4096,3328,../train_images/27526/567345877.dcm
643866328.dcm,4096,3328,../train_images/27526/643866328.dcm
817052819.dcm,4096,3328,../train_images/27526/817052819.dcm
100498077.dcm,2294,1914,../train_images/27546/100498077.dcm
1505707643.dcm,2294,1914,../train_images/27546/1505707643.dcm
1950090736.dcm,2294,1914,../train_images/27546/1950090736.dcm
2088589142.dcm,2294,1914,../train_images/27546/2088589142.dcm
628616986.dcm,2294,1914,../train_images/27546/628616986.dcm
283317099.dcm,2776,2082,../train_images/27550/283317099.dcm
539564092.dcm,2776,2082,../train_images/27550/539564092.dcm
551514246.dcm,2776,2082,../train_images/27550/551514246.dcm
838715880.dcm,2776,2082,../train_images/27550/838715880.dcm
1377520958.dcm,5355,4915,../train_images/27552/1377520958.dcm
1788660528.dcm,5355,4915,../train_images/27552/1788660528.dcm
233449398.dcm,5355,4915,../train_images/27552/233449398.dcm
488172103.dcm,5355,4915,../train_images/27552/488172103.dcm
1283780018.dcm,5355,4915,../train_images/27554/1283780018.dcm
309947948.dcm,5355,4915,../train_images/27554/309947948.dcm
436429743.dcm,5355,4915,../train_images/27554/436429743.dcm
934038753.dcm,5355,4915,../train_images/27554/934038753.dcm
1027706607.dcm,3328,2560,../train_images/27555/1027706607.dcm
1371707583.dcm,3328,2560,../train_images/27555/1371707583.dcm
1678974652.dcm,3328,2560,../train_images/27555/1678974652.dcm
1837474071.dcm,3328,2560,../train_images/27555/1837474071.dcm
1981568161.dcm,3328,2560,../train_images/27555/1981568161.dcm
772696266.dcm,3328,2560,../train_images/27555/772696266.dcm
893761479.dcm,3328,2560,../train_images/27555/893761479.dcm
948563917.dcm,3328,2560,../train_images/27555/948563917.dcm
1578791959.dcm,4096,3328,../train_images/2756/1578791959.dcm
1918895691.dcm,4096,3328,../train_images/2756/1918895691.dcm
2091139179.dcm,4096,3328,../train_images/2756/2091139179.dcm
437343084.dcm,4096,3328,../train_images/2756/437343084.dcm
1279145293.dcm,2776,2082,../train_images/27563/1279145293.dcm
17798938.dcm,2776,2082,../train_images/27563/17798938.dcm
1787416404.dcm,2776,2082,../train_images/27563/1787416404.dcm
1884309005.dcm,2776,2082,../train_images/27563/1884309005.dcm
188961511.dcm,2776,2082,../train_images/27563/188961511.dcm
1129436794.dcm,5355,4915,../train_images/2757/1129436794.dcm
34175990.dcm,5355,4915,../train_images/2757/34175990.dcm
517911319.dcm,5355,4915,../train_images/2757/517911319.dcm
528157185.dcm,5355,4915,../train_images/2757/528157185.dcm
1108355727.dcm,2294,1914,../train_images/27570/1108355727.dcm
1534316890.dcm,2294,1914,../train_images/27570/1534316890.dcm
2131798343.dcm,2294,1914,../train_images/27570/2131798343.dcm
842023366.dcm,2294,1914,../train_images/27570/842023366.dcm
1436781650.dcm,2776,2082,../train_images/27571/1436781650.dcm
1643253508.dcm,2776,2082,../train_images/27571/1643253508.dcm
1752631719.dcm,2776,2082,../train_images/27571/1752631719.dcm
400001770.dcm,2776,2082,../train_images/27571/400001770.dcm
1022769106.dcm,4096,3328,../train_images/27586/1022769106.dcm
1458179758.dcm,4096,3328,../train_images/27586/1458179758.dcm
1937791967.dcm,4096,3328,../train_images/27586/1937791967.dcm
1960112124.dcm,4096,3328,../train_images/27586/1960112124.dcm
2005157407.dcm,4096,3328,../train_images/27586/2005157407.dcm
361975937.dcm,4096,3328,../train_images/27586/361975937.dcm
1503643277.dcm,3062,2394,../train_images/2760/1503643277.dcm
18877836.dcm,3062,2394,../train_images/2760/18877836.dcm
357969173.dcm,3062,2394,../train_images/2760/357969173.dcm
874510727.dcm,3062,2394,../train_images/2760/874510727.dcm
888477540.dcm,3062,2394,../train_images/2760/888477540.dcm
900974638.dcm,3062,2394,../train_images/2760/900974638.dcm
1225101953.dcm,2776,2082,../train_images/27605/1225101953.dcm
1620058052.dcm,2776,2082,../train_images/27605/1620058052.dcm
350814328.dcm,2776,2082,../train_images/27605/350814328.dcm
382192155.dcm,2776,2082,../train_images/27605/382192155.dcm
542043929.dcm,2776,2082,../train_images/27605/542043929.dcm
1177795735.dcm,4096,3328,../train_images/27606/1177795735.dcm
1727950990.dcm,4096,3328,../train_images/27606/1727950990.dcm
181594869.dcm,4096,3328,../train_images/27606/181594869.dcm
197569416.dcm,4096,3328,../train_images/27606/197569416.dcm
319370153.dcm,4096,3328,../train_images/27606/319370153.dcm
705722323.dcm,4096,3328,../train_images/27606/705722323.dcm
2013743581.dcm,4096,3328,../train_images/27610/2013743581.dcm
2103236851.dcm,4096,3328,../train_images/27610/2103236851.dcm
686993131.dcm,4096,3328,../train_images/27610/686993131.dcm
716070579.dcm,4096,3328,../train_images/27610/716070579.dcm
1527428874.dcm,3328,2560,../train_images/27613/1527428874.dcm
189300287.dcm,3328,2560,../train_images/27613/189300287.dcm
291906677.dcm,3328,2560,../train_images/27613/291906677.dcm
376778810.dcm,3328,2560,../train_images/27613/376778810.dcm
1465874438.dcm,3328,2560,../train_images/27619/1465874438.dcm
1931486367.dcm,3328,2560,../train_images/27619/1931486367.dcm
2124136657.dcm,3328,2560,../train_images/27619/2124136657.dcm
564888627.dcm,3328,2560,../train_images/27619/564888627.dcm
1041954594.dcm,5355,4915,../train_images/27620/1041954594.dcm
1786876248.dcm,5355,4915,../train_images/27620/1786876248.dcm
2125288674.dcm,5355,4915,../train_images/27620/2125288674.dcm
763490336.dcm,5355,4915,../train_images/27620/763490336.dcm
1521537137.dcm,4096,3328,../train_images/27626/1521537137.dcm
1636639927.dcm,4096,3328,../train_images/27626/1636639927.dcm
1683119102.dcm,4096,3328,../train_images/27626/1683119102.dcm
378103248.dcm,4096,3328,../train_images/27626/378103248.dcm
1146477569.dcm,4096,3328,../train_images/27630/1146477569.dcm
2099941236.dcm,4096,3328,../train_images/27630/2099941236.dcm
356449911.dcm,4096,3328,../train_images/27630/356449911.dcm
916544696.dcm,4096,3328,../train_images/27630/916544696.dcm
1286333595.dcm,4096,3328,../train_images/27636/1286333595.dcm
1622844952.dcm,4096,3328,../train_images/27636/1622844952.dcm
1669882842.dcm,4096,3328,../train_images/27636/1669882842.dcm
2043278350.dcm,4096,3328,../train_images/27636/2043278350.dcm
676565770.dcm,4096,3328,../train_images/27636/676565770.dcm
915039532.dcm,4096,3328,../train_images/27636/915039532.dcm
966460611.dcm,4096,3328,../train_images/27636/966460611.dcm
1769382655.dcm,2294,1914,../train_images/27638/1769382655.dcm
